"year";"month";"day";"precip";"tmax";"tmin"
"1981";"11";"15";0;25.74;13.35
"1981";"11";"16";0;28.67;14.92
"1981";"11";"17";0;24.96;14.78
"1981";"11";"18";0;23.06;9.83
"1981";"11";"19";0;24.54;15.02
"1981";"11";"20";0;23.43;12.64
"1981";"11";"21";0;27.67;15.25
"1981";"11";"22";0;24.42;13.02
"1981";"11";"23";0;25.6;11.39
"1981";"11";"24";0;21.02;12.77
"1981";"11";"25";0;25.02;14.89
"1981";"11";"26";0;27.01;15.43
"1981";"11";"27";0;26.51;15.24
"1981";"11";"28";0;25.11;13.76
"1981";"11";"29";0;25.22;12.79
"1981";"11";"30";0;22.34;11.11
"1981";"12";"01";0;22.13;10.31
"1981";"12";"02";0;26.24;11.92
"1981";"12";"03";0;27.96;16.95
"1981";"12";"04";0;28.7;19.39
"1981";"12";"05";0;28.45;19.23
"1981";"12";"06";0;28.44;18.99
"1981";"12";"07";18.43;29.59;18.87
"1981";"12";"08";0;19.81;13.7
"1981";"12";"09";0;20.49;14.52
"1981";"12";"10";0;25.49;13.28
"1981";"12";"11";0;25.12;16.59
"1981";"12";"12";0;28.54;14.8
"1981";"12";"13";0;27.38;15
"1981";"12";"14";12.85;27.12;18.03
"1981";"12";"15";0;28.77;14.05
"1981";"12";"16";0;23.81;13.89
"1981";"12";"17";0;25.3;16.12
"1981";"12";"18";0;29.11;16.17
"1981";"12";"19";0;28.82;17.77
"1981";"12";"20";0;26.91;14.52
"1981";"12";"21";0;25.55;15.28
"1981";"12";"22";0;26.12;14.49
"1981";"12";"23";6.75;29.29;18.32
"1981";"12";"24";0;24.7;15.36
"1981";"12";"25";0;25.75;17.42
"1981";"12";"26";0;26.79;15.89
"1981";"12";"27";0;24.69;13.37
"1981";"12";"28";0;27.68;13.28
"1981";"12";"29";0;30.04;16.74
"1981";"12";"30";0;29.03;18.05
"1981";"12";"31";0;26.03;17.34
"1982";"01";"01";0;22.96;16.64
"1982";"01";"02";0;24.77;17.22
"1982";"01";"03";0;23.96;17.57
"1982";"01";"04";0;22.83;18.6
"1982";"01";"05";0;28.65;16.44
"1982";"01";"06";0;26.88;16.67
"1982";"01";"07";0;26.59;16.77
"1982";"01";"08";0;26.88;14.02
"1982";"01";"09";0;27.85;15.24
"1982";"01";"10";0;29.37;17.28
"1982";"01";"11";0;29.97;17.03
"1982";"01";"12";0;27.2;17.48
"1982";"01";"13";0;28.65;17.71
"1982";"01";"14";0;27.49;15.65
"1982";"01";"15";27.38;21.71;17.03
"1982";"01";"16";0;21.73;11.07
"1982";"01";"17";0;25.63;12.42
"1982";"01";"18";0;27.03;14.02
"1982";"01";"19";0;30.72;15.01
"1982";"01";"20";0;27.78;18.46
"1982";"01";"21";0;23.68;16.96
"1982";"01";"22";0;24.45;13.71
"1982";"01";"23";0;28.75;15.51
"1982";"01";"24";0;27.75;17.71
"1982";"01";"25";0;24.78;15.5
"1982";"01";"26";0;26.78;14.83
"1982";"01";"27";0;30.33;17.56
"1982";"01";"28";0;28.6;19.1
"1982";"01";"29";0;30.07;18.51
"1982";"01";"30";0;27.57;19.02
"1982";"01";"31";0;28.77;17.63
"1982";"02";"01";0;31.25;17.59
"1982";"02";"02";0;30.16;27.09
"1982";"02";"03";0;29.72;23.94
"1982";"02";"04";0;29.91;22.77
"1982";"02";"05";0;30.61;23.81
"1982";"02";"06";0;27.94;16.35
"1982";"02";"07";0;29.55;20.42
"1982";"02";"08";0;30.63;29.13
"1982";"02";"09";0;28.97;24.31
"1982";"02";"10";0;26.87;18.4
"1982";"02";"11";0;27.03;23.5
"1982";"02";"12";0;29.62;27.23
"1982";"02";"13";0;29.95;18.58
"1982";"02";"14";0;28.71;26.15
"1982";"02";"15";0;29.88;23.31
"1982";"02";"16";0;28.83;25.26
"1982";"02";"17";0;22.62;17.25
"1982";"02";"18";23.19;21.47;18.7
"1982";"02";"19";0;22.96;20.84
"1982";"02";"20";0;23.82;15.89
"1982";"02";"21";0;28.71;19.13
"1982";"02";"22";0;28.86;25.07
"1982";"02";"23";0;30.35;25.19
"1982";"02";"24";0;31.96;31.78
"1982";"02";"25";0;28.51;26.27
"1982";"02";"26";0;28.32;22.12
"1982";"02";"27";0;26.76;20.14
"1982";"02";"28";0;26.52;16.84
"1982";"03";"01";0;30.51;26.47
"1982";"03";"02";0;30.08;24.66
"1982";"03";"03";7.2;28.1;25.25
"1982";"03";"04";0;23.38;19.13
"1982";"03";"05";0;23.87;22.92
"1982";"03";"06";0;25.54;15.9
"1982";"03";"07";0;27.29;25.49
"1982";"03";"08";0;27.5;25.49
"1982";"03";"09";9.67;31.93;23.28
"1982";"03";"10";22.18;26.35;21.95
"1982";"03";"11";0;23.54;20.73
"1982";"03";"12";0;23.69;18.69
"1982";"03";"13";0;20.84;18.92
"1982";"03";"14";0;26.07;22.25
"1982";"03";"15";0;26.66;16.98
"1982";"03";"16";0;26.56;19.38
"1982";"03";"17";0;26.87;19.2
"1982";"03";"18";0;26.68;18.76
"1982";"03";"19";0;25.95;17.99
"1982";"03";"20";0;22.19;17.63
"1982";"03";"21";0;23.25;17.06
"1982";"03";"22";0;25.32;13.9
"1982";"03";"23";0;28.29;16.74
"1982";"03";"24";0;28.9;17.7
"1982";"03";"25";0;26.26;18.4
"1982";"03";"26";0;23.37;13.07
"1982";"03";"27";0;24.64;19.39
"1982";"03";"28";0;23.89;17.34
"1982";"03";"29";0;22.69;16.82
"1982";"03";"30";14.17;23.7;17.91
"1982";"03";"31";0;25.6;14.08
"1982";"04";"01";0;25.71;13.59
"1982";"04";"02";0;25.2;16.8
"1982";"04";"03";0;25.43;19.93
"1982";"04";"04";0;29.47;17.4
"1982";"04";"05";0;29.03;25.03
"1982";"04";"06";0;23.23;16.88
"1982";"04";"07";0;25.56;21.49
"1982";"04";"08";10.23;21.37;18.1
"1982";"04";"09";78.23;19.26;17.06
"1982";"04";"10";19;19.23;15.61
"1982";"04";"11";0;20.26;14.55
"1982";"04";"12";0;20.38;12.69
"1982";"04";"13";0;22.6;12.22
"1982";"04";"14";0;22.09;14.62
"1982";"04";"15";0;23.3;11.43
"1982";"04";"16";7.07;22.24;15.15
"1982";"04";"17";12.74;18.36;8.46
"1982";"04";"18";5.66;16.01;10.94
"1982";"04";"19";0;15.28;8.96
"1982";"04";"20";0;19.1;8.39
"1982";"04";"21";0;21.42;9.49
"1982";"04";"22";0;19.9;12.29
"1982";"04";"23";0;21.45;13.97
"1982";"04";"24";0;22.97;12.91
"1982";"04";"25";0;27.76;15.62
"1982";"04";"26";0;24.58;14.73
"1982";"04";"27";0;19.49;15.29
"1982";"04";"28";0;16.88;8.76
"1982";"04";"29";0;17.46;9.94
"1982";"04";"30";0;16.06;10.93
"1982";"05";"01";0;17.65;6.87
"1982";"05";"02";4.14;20.12;7.49
"1982";"05";"03";4.14;19.8;11.2
"1982";"05";"04";0;22.6;8.57
"1982";"05";"05";0;20.46;8.85
"1982";"05";"06";0;21.8;10.47
"1982";"05";"07";0;22.47;10.94
"1982";"05";"08";6.1;30.64;12.88
"1982";"05";"09";0;23.02;15.22
"1982";"05";"10";0;22;13.08
"1982";"05";"11";0;23.49;13.6
"1982";"05";"12";0;20.09;7.96
"1982";"05";"13";0;19.72;7.79
"1982";"05";"14";0;20.44;13.58
"1982";"05";"15";0;21.07;8.42
"1982";"05";"16";0;23.25;12.73
"1982";"05";"17";0;23.15;11.59
"1982";"05";"18";0;20.9;13.93
"1982";"05";"19";0;21.39;10.2
"1982";"05";"20";0;23.53;12.45
"1982";"05";"21";0;21.01;15.9
"1982";"05";"22";0;21.89;10.35
"1982";"05";"23";0;19.65;7.32
"1982";"05";"24";0;20.12;13.19
"1982";"05";"25";0;15.39;9.94
"1982";"05";"26";0;14.53;8.15
"1982";"05";"27";0;16.44;5.5
"1982";"05";"28";0;18.11;4.75
"1982";"05";"29";0;21.93;6.3
"1982";"05";"30";0;17.52;10.93
"1982";"05";"31";0;17.01;7.65
"1982";"06";"01";0;19.79;7.34
"1982";"06";"02";0;22.69;11.66
"1982";"06";"03";0;21.04;10.21
"1982";"06";"04";0;20.19;14.56
"1982";"06";"05";17.04;22.5;10.56
"1982";"06";"06";3.48;18.07;8.45
"1982";"06";"07";0;15.48;4.09
"1982";"06";"08";0;17.46;5.55
"1982";"06";"09";0;19.88;7.94
"1982";"06";"10";0;25.31;8.14
"1982";"06";"11";0;18.69;9.06
"1982";"06";"12";0;15.84;8.62
"1982";"06";"13";0;14.81;4.34
"1982";"06";"14";4.62;15.5;7.6
"1982";"06";"15";0;15.46;6.71
"1982";"06";"16";4.98;17.03;11.16
"1982";"06";"17";5.6;17.77;8.55
"1982";"06";"18";0;14.32;3.04
"1982";"06";"19";0;16.49;4.37
"1982";"06";"20";0;19.7;5.71
"1982";"06";"21";0;23.25;14.25
"1982";"06";"22";0;18.24;6.21
"1982";"06";"23";0;17.14;5.38
"1982";"06";"24";0;22.2;7.26
"1982";"06";"25";0;19.3;8.16
"1982";"06";"26";0;19.42;9.25
"1982";"06";"27";0;17.09;6.48
"1982";"06";"28";0;16.61;4.96
"1982";"06";"29";0;18;6.7
"1982";"06";"30";19.14;23.41;8.1
"1982";"07";"01";36.01;19.78;10.87
"1982";"07";"02";0;12.34;8.33
"1982";"07";"03";0;12.85;3.99
"1982";"07";"04";0;17.42;9.28
"1982";"07";"05";0;19.17;8.51
"1982";"07";"06";0;16.81;7.45
"1982";"07";"07";0;18.55;9.57
"1982";"07";"08";0;17.54;8.89
"1982";"07";"09";0;19.02;7.82
"1982";"07";"10";0;18.04;8.5
"1982";"07";"11";0;17.61;6.13
"1982";"07";"12";0;20.49;11.87
"1982";"07";"13";0;16.34;4.97
"1982";"07";"14";0;19.3;5.17
"1982";"07";"15";0;19.67;12.19
"1982";"07";"16";0;15.02;3.09
"1982";"07";"17";0;17.55;3.02
"1982";"07";"18";0;18.64;5.03
"1982";"07";"19";0;15.83;6.25
"1982";"07";"20";0;19.03;7.13
"1982";"07";"21";0;23.48;7.77
"1982";"07";"22";4.24;18.04;10.2
"1982";"07";"23";0;17.14;10.14
"1982";"07";"24";0;14.86;8.56
"1982";"07";"25";0;13.02;6.19
"1982";"07";"26";0;16.37;6.66
"1982";"07";"27";0;17.69;7.76
"1982";"07";"28";0;17.86;6.84
"1982";"07";"29";0;17.73;10.95
"1982";"07";"30";0;16.44;3.79
"1982";"07";"31";0;17.74;5.79
"1982";"08";"01";0;19.49;9.56
"1982";"08";"02";0;18.1;5.62
"1982";"08";"03";8.94;18.31;10.4
"1982";"08";"04";0;16.04;6.94
"1982";"08";"05";0;15.6;6.75
"1982";"08";"06";0;14.3;1.97
"1982";"08";"07";0;15.05;4.71
"1982";"08";"08";0;21.4;13.03
"1982";"08";"09";0;18.7;10.35
"1982";"08";"10";0;17.8;10.59
"1982";"08";"11";0;19.86;11.53
"1982";"08";"12";0;18.52;6.01
"1982";"08";"13";0;19.35;4.05
"1982";"08";"14";0;20.62;7.57
"1982";"08";"15";0;21.63;8.13
"1982";"08";"16";0;19.32;4.48
"1982";"08";"17";0;19.42;4.73
"1982";"08";"18";0;21.11;5.83
"1982";"08";"19";0;20.83;5.57
"1982";"08";"20";33.95;22.59;11.76
"1982";"08";"21";0;14.53;5.66
"1982";"08";"22";0;14.35;3.33
"1982";"08";"23";0;17.56;3.75
"1982";"08";"24";0;21.14;7.6
"1982";"08";"25";0;18.52;7.55
"1982";"08";"26";0;20.18;8.06
"1982";"08";"27";0;23.94;8.1
"1982";"08";"28";0;19.67;10.65
"1982";"08";"29";0;17.92;8.18
"1982";"08";"30";0;20.22;6.97
"1982";"08";"31";0;20.86;12.26
"1982";"09";"01";0;15.34;11.52
"1982";"09";"02";0;16.83;12.26
"1982";"09";"03";0;19.09;11.26
"1982";"09";"04";0;16.47;9.79
"1982";"09";"05";0;15.29;8.41
"1982";"09";"06";0;19.13;9.41
"1982";"09";"07";0;18.96;8.5
"1982";"09";"08";0;20.69;10.85
"1982";"09";"09";0;20.77;8.2
"1982";"09";"10";0;29.99;14.97
"1982";"09";"11";0;26;14.53
"1982";"09";"12";0;21.61;12.81
"1982";"09";"13";29.04;16.92;11.03
"1982";"09";"14";25.71;13.81;10.87
"1982";"09";"15";0;14.92;11.38
"1982";"09";"16";0;16.03;12.21
"1982";"09";"17";0;21.28;10.72
"1982";"09";"18";0;21.44;11.01
"1982";"09";"19";0;26.01;12.58
"1982";"09";"20";0;22.13;11.58
"1982";"09";"21";0;22.78;11.39
"1982";"09";"22";0;20.16;8.86
"1982";"09";"23";0;24.21;9.88
"1982";"09";"24";0;24.03;13.7
"1982";"09";"25";0;27.13;14.86
"1982";"09";"26";0;23.63;14.59
"1982";"09";"27";0;24.52;14.32
"1982";"09";"28";0;25.39;13.22
"1982";"09";"29";0;24.05;15.96
"1982";"09";"30";0;27.84;13.57
"1982";"10";"01";0;27.98;10.48
"1982";"10";"02";0;29;11
"1982";"10";"03";0;24.61;14.41
"1982";"10";"04";0;25.55;14.66
"1982";"10";"05";12.6;29.41;15.18
"1982";"10";"06";0;27.5;17.77
"1982";"10";"07";0;21.87;12.45
"1982";"10";"08";0;18.45;9.43
"1982";"10";"09";0;16.8;8.89
"1982";"10";"10";0;17.92;9.25
"1982";"10";"11";21.13;22.05;14.1
"1982";"10";"12";14.39;22.64;14.78
"1982";"10";"13";0;20.38;11.88
"1982";"10";"14";0;20.01;12.16
"1982";"10";"15";0;21.23;14.89
"1982";"10";"16";0;21.32;11.69
"1982";"10";"17";0;23.97;13.74
"1982";"10";"18";0;25.41;13.7
"1982";"10";"19";0;24.29;15.83
"1982";"10";"20";0;21.66;12.9
"1982";"10";"21";0;19.55;10.49
"1982";"10";"22";0;20.15;10.5
"1982";"10";"23";0;21.92;9.58
"1982";"10";"24";0;25.8;10.24
"1982";"10";"25";0;26.33;14.49
"1982";"10";"26";0;22.15;11.86
"1982";"10";"27";0;18.71;9.62
"1982";"10";"28";0;21.17;11.85
"1982";"10";"29";0;25.23;11.82
"1982";"10";"30";0;28.19;14.28
"1982";"10";"31";0;21.49;11.95
"1982";"11";"01";0;17.63;11.61
"1982";"11";"02";0;21.29;8.58
"1982";"11";"03";0;24.23;10.43
"1982";"11";"04";0;25.83;13.95
"1982";"11";"05";0;25.7;15.09
"1982";"11";"06";0;26.2;14.21
"1982";"11";"07";0;23.83;12.08
"1982";"11";"08";0;25.08;12.59
"1982";"11";"09";0;24.77;14.9
"1982";"11";"10";0;21.88;9.55
"1982";"11";"11";0;25.11;11.59
"1982";"11";"12";0;19.97;10.62
"1982";"11";"13";0;20.27;9.07
"1982";"11";"14";4.8;23.3;12.48
"1982";"11";"15";14.41;24.56;16.32
"1982";"11";"16";0;22.84;16.57
"1982";"11";"17";0;26.15;17.09
"1982";"11";"18";0;26.07;16.66
"1982";"11";"19";0;23.2;13.83
