"year";"month";"day";"precip";"tmax";"tmin"
"1982";"04";"21";0;22.82;10.18
"1982";"04";"22";0;22.72;12.66
"1982";"04";"23";0;28.75;16.38
"1982";"04";"24";0;29.29;15.72
"1982";"04";"25";0;29.44;16.01
"1982";"04";"26";0;23.19;14.34
"1982";"04";"27";0;20.38;14.68
"1982";"04";"28";0;20.32;10.12
"1982";"04";"29";0;19.42;9.04
"1982";"04";"30";0;17.22;8.44
"1982";"05";"01";0;18.01;6.67
"1982";"05";"02";8.39;20.92;9.38
"1982";"05";"03";8.39;25.32;11.63
"1982";"05";"04";0;21.73;8.73
"1982";"05";"05";0;21.15;9.11
"1982";"05";"06";0;22.93;10.72
"1982";"05";"07";0;27.25;14.45
"1982";"05";"08";0;30.81;12.59
"1982";"05";"09";0;27.81;15.69
"1982";"05";"10";0;21.1;9.93
"1982";"05";"11";0;20.77;11.83
"1982";"05";"12";0;19.85;7.29
"1982";"05";"13";0;18.01;9.78
"1982";"05";"14";0;19.15;11.66
"1982";"05";"15";0;20.82;10.33
"1982";"05";"16";0;21.81;11.51
"1982";"05";"17";0;21.66;11.85
"1982";"05";"18";0;19.75;13.6
"1982";"05";"19";0;20.1;11.59
"1982";"05";"20";0;21.29;11.61
"1982";"05";"21";15.54;17.94;12.8
"1982";"05";"22";0;18.77;10.79
"1982";"05";"23";0;20.04;7.95
"1982";"05";"24";0;19.73;11.56
"1982";"05";"25";0;16.68;10.09
"1982";"05";"26";0;16.01;7.05
"1982";"05";"27";0;17.28;6.66
"1982";"05";"28";0;20.52;7.6
"1982";"05";"29";0;23.66;6.37
"1982";"05";"30";0;19.19;7.88
"1982";"05";"31";0;16.58;6.8
"1982";"06";"01";0;23.55;9.84
"1982";"06";"02";0;23.97;11.24
"1982";"06";"03";0;18.81;9.53
"1982";"06";"04";0;20.73;13.13
"1982";"06";"05";12.5;18.32;10.33
"1982";"06";"06";0;16.58;6.78
"1982";"06";"07";0;15.17;4.26
"1982";"06";"08";0;18.34;5.16
"1982";"06";"09";0;21.54;10.09
"1982";"06";"10";8.32;20.55;9.42
"1982";"06";"11";0;15.6;9.25
"1982";"06";"12";0;14.84;6.26
"1982";"06";"13";0;14.25;5.28
"1982";"06";"14";0;14.33;5.42
"1982";"06";"15";0;14.29;7.43
"1982";"06";"16";9.9;13.74;8.39
"1982";"06";"17";0;16.28;8.31
"1982";"06";"18";0;13.74;3.62
"1982";"06";"19";0;16.79;4.89
"1982";"06";"20";0;21.69;7.52
"1982";"06";"21";0;19.68;11.61
"1982";"06";"22";0;16.15;5.97
"1982";"06";"23";0;15.96;6.48
"1982";"06";"24";0;19.33;6.57
"1982";"06";"25";0;19.33;8.16
"1982";"06";"26";0;16.85;9
"1982";"06";"27";0;16.64;6.8
"1982";"06";"28";0;17.57;4.63
"1982";"06";"29";0;19.93;7.85
"1982";"06";"30";19.72;20.85;10.12
"1982";"07";"01";11.41;17.14;9.67
"1982";"07";"02";0;11.74;6.03
"1982";"07";"03";0;13.27;4.41
"1982";"07";"04";0;15.49;6.78
"1982";"07";"05";0;18.33;7.32
"1982";"07";"06";0;18.23;7.25
"1982";"07";"07";0;19.94;7.69
"1982";"07";"08";0;19.21;3.48
"1982";"07";"09";0;23.83;8.25
"1982";"07";"10";0;20.81;7.76
"1982";"07";"11";0;21.34;8.52
"1982";"07";"12";0;18.89;8.91
"1982";"07";"13";0;16.92;4.77
"1982";"07";"14";0;21.2;7.99
"1982";"07";"15";0;19.16;10.41
"1982";"07";"16";0;15.8;4.39
"1982";"07";"17";0;21.21;5.8
"1982";"07";"18";0;18.86;7.28
"1982";"07";"19";0;17.82;6.07
"1982";"07";"20";0;19.48;8.44
"1982";"07";"21";0;20.84;8.78
"1982";"07";"22";25.03;16.61;10.37
"1982";"07";"23";13.34;15.13;8.35
"1982";"07";"24";0;12.56;6.22
"1982";"07";"25";0;14.96;5.02
"1982";"07";"26";0;15.66;5.16
"1982";"07";"27";0;16.52;5.09
"1982";"07";"28";8.78;16.35;8.07
"1982";"07";"29";0;15.57;9.95
"1982";"07";"30";0;15.66;4.22
"1982";"07";"31";0;19.72;5.65
"1982";"08";"01";0;17.89;9.41
"1982";"08";"02";0;16.74;6.02
"1982";"08";"03";0;17.79;8.75
"1982";"08";"04";0;15.7;5.76
"1982";"08";"05";0;15.58;5.08
"1982";"08";"06";0;15.62;3.82
"1982";"08";"07";0;16.69;6.24
"1982";"08";"08";0;25.63;11.81
